295,N/A,Pool Billiards Pro,April 29 2015,2.70,4.4M,100000000 - 500000000,Everyone,Sports,TerranDroid,https://play.google.com/store/apps/details?id=com.forthblue.pool,com.forthblue.pool
253,N/A,Bubble Popping For Babies FREE,September 28 2014,1.10,11M,1000000 - 5000000,Everyone,Family,DMR Games,https://play.google.com/store/apps/details?id=com.demirm.bubble.popping.marine,com.demirm.bubble.popping.marine
287,N/A,Zombie Terminator FREE Edition,May 3 2015,1.0,33M,100000 - 500000,Low Maturity,Adventure,XCQ Asia,https://play.google.com/store/apps/details?id=com.xcq.zombiekiller.jd,com.xcq.zombiekiller.jd
257,N/A,Survivalcraft Demo,March 30 2015,1.27.4.0,15M,10000000 - 50000000,Low Maturity,Action,Candy Rufus Games,https://play.google.com/store/apps/details?id=com.candyrufusgames.survivalcrafttrial,com.candyrufusgames.survivalcrafttrial
289,N/A,Into the Dead,April 29 2015,1.13.2,43M,10000000 - 50000000,Medium Maturity,Action,PIKPOK,https://play.google.com/store/apps/details?id=com.sidheinteractive.sif.DR,com.sidheinteractive.sif.DR
297,N/A,Picture Quiz: Logos,March 9 2015,Varies with device,Varies with device,5000000 - 10000000,Everyone,Trivia,Timeglass Works,https://play.google.com/store/apps/details?id=com.works.timeglass.logoquiz,com.works.timeglass.logoquiz
276,N/A,Munchie Farm,April 29 2015,1.0,28M,10000 - 50000,Medium Maturity,Simulation,East Side Games Studio,https://play.google.com/store/apps/details?id=air.com.eastsidegamestudio.PFMunchieAndroid,air.com.eastsidegamestudio.PFMunchieAndroid
269,N/A,BombSquad,May 5 2015,1.4.16,50M,5000000 - 10000000,Medium Maturity,Action,Eric Froemling,https://play.google.com/store/apps/details?id=net.froemling.bombsquad,net.froemling.bombsquad
263,N/A,Spider Solitaire,April 1 2015,3.1.0,10M,10000000 - 50000000,Everyone,Card,MobilityWare,https://play.google.com/store/apps/details?id=com.mobilityware.spider,com.mobilityware.spider
284,N/A,Hair Salon - Kids Games,February 3 2015,2.0.5,32M,10000000 - 50000000,Everyone,Casual,6677g.com,https://play.google.com/store/apps/details?id=com.g6677.android.phairsalon,com.g6677.android.phairsalon
249,N/A,iGun Pro -The Original Gun App,May 5 2015,2.3 and up,5000000 - 10000000,5.15,$0.99 - $39.99 per item,Arcade,Crimson Moon Entertainment LLC,https://play.google.com/store/apps/details?id=com.avidionmedia.iGunHD,com.avidionmedia.iGunHD
285,N/A,CSI: Hidden Crimes,April 29 2015,1.15.1,49M,10000000 - 50000000,Medium Maturity,Puzzle,Ubisoft Entertainment,https://play.google.com/store/apps/details?id=air.com.ubisoft.csi.HiddenCrimes,air.com.ubisoft.csi.HiddenCrimes
267,N/A,Gangstar Vegas,April 10 2015,1.8.2b,2.1G,5000000 - 10000000,High Maturity,Action,Gameloft,https://play.google.com/store/apps/details?id=com.gameloft.android.ANMP.GloftGGHM,com.gameloft.android.ANMP.GloftGGHM
271,N/A,Cut the Rope 2,April 30 2015,Low Maturity,50000000 - 100000000,2.3 and up,ZeptoLab,Puzzle,ZeptoLab,https://play.google.com/store/apps/details?id=com.zeptolab.ctr2.f2p.google,com.zeptolab.ctr2.f2p.google
266,N/A,Medieval Craft 2: Castle Build,February 28 2015,1.0.3,20M,1000000 - 5000000,Low Maturity,Adventure,SandStorm Earl,https://play.google.com/store/apps/details?id=net.SandStormEarl.mc2cb,net.SandStormEarl.mc2cb
244,N/A,LEGO® Star Wars™ Yoda II,October 20 2014,2.0.1,59M,10000000 - 50000000,Low Maturity,Action,The LEGO Group,https://play.google.com/store/apps/details?id=com.lego.starwars.thenewyodachronicles,com.lego.starwars.thenewyodachronicles
288,N/A,CSR Racing,April 24 2015,2.7.3,309M,10000000 - 50000000,Low Maturity,Racing,NaturalMotionGames Ltd,https://play.google.com/store/apps/details?id=com.naturalmotion.csrracing,com.naturalmotion.csrracing
265,N/A,Draw Something Free,April 29 2015,2.333.311,24M,10000000 - 50000000,Low Maturity,Word,OMGPOP,https://play.google.com/store/apps/details?id=com.omgpop.dstfree,com.omgpop.dstfree
293,N/A,Banana Kong,December 2 2014,1.8.1,45M,10000000 - 50000000,Low Maturity,Action,FDG Entertainment GmbH & Co.KG,https://play.google.com/store/apps/details?id=com.fdgentertainment.bananakong,com.fdgentertainment.bananakong
298,N/A,Shoot Bubble Deluxe,November 22 2013,3.2,1.3M,100000000 - 500000000,Everyone,Puzzle,City Games LLC,https://play.google.com/store/apps/details?id=com.shootbubble.bubbledexlue,com.shootbubble.bubbledexlue
245,N/A,Doodle Jump,May 4 2015,Varies with device,Varies with device,10000000 - 50000000,Everyone,Arcade,Lima Sky LLC,https://play.google.com/store/apps/details?id=com.lima.doodlejump,com.lima.doodlejump
268,N/A,Block Mania Blast,May 7 2015,1.0,9.2M,100000 - 500000,Medium Maturity,Casual,Block Mania Blast,https://play.google.com/store/apps/details?id=com.ruglosebetween.sew,com.ruglosebetween.sew
254,N/A,Police Car Driver 3D,April 6 2015,20150406,30M,5000000 - 10000000,Everyone,Racing,nullapp,https://play.google.com/store/apps/details?id=com.nullapp.racer.police,com.nullapp.racer.police
300,N/A,Stickman Warriors,September 8 2014,1.3,30M,5000000 - 10000000,Medium Maturity,Casual,ViperGames,https://play.google.com/store/apps/details?id=com.ViperGames.StickmanWarriors,com.ViperGames.StickmanWarriors
275,N/A,Zombie Tsunami,April 25 2014,Low Maturity,50000000 - 100000000,2.2 and up,Mobigame S.A.R.L.,Arcade,Mobigame S.A.R.L.,https://play.google.com/store/apps/details?id=net.mobigame.zombietsunami,net.mobigame.zombietsunami
281,N/A,StickyBalls Game,May 4 2015,1.15,25M,100000 - 500000,Low Maturity,Arcade,Planet of the Apps LTD,https://play.google.com/store/apps/details?id=com.poa_media.android.stickyballs,com.poa_media.android.stickyballs
258,N/A,What if..,March 9 2015,2.3.5,12M,1000000 - 5000000,Medium Maturity,Casual,A Creative Endeavor AB,https://play.google.com/store/apps/details?id=se.ace.whatif,se.ace.whatif
262,N/A,Guess The Emoji,April 24 2015,6.10,13M,100000 - 500000,Low Maturity,Word,Random Logic Games LLC,https://play.google.com/store/apps/details?id=com.rlg.guesstheemoji,com.rlg.guesstheemoji
291,N/A,Freddy's Jumpscare Factory,April 15 2015,1.1.1,21M,500000 - 1000000,Everyone,Simulation,JCSoft Inc.,https://play.google.com/store/apps/details?id=air.com.jcsoft.freddysjumpscarefactory,air.com.jcsoft.freddysjumpscarefactory
292,N/A,MY LITTLE PONY,April 21 2015,Everyone,10000000 - 50000000,2.3 and up,Gameloft,Casual,Gameloft,https://play.google.com/store/apps/details?id=com.gameloft.android.ANMP.GloftPOHM,com.gameloft.android.ANMP.GloftPOHM
247,N/A,First Touch Soccer 2015,April 28 2015,2.07,156M,1000000 - 5000000,Low Maturity,Sports,First Touch,https://play.google.com/store/apps/details?id=com.firsttouchgames.fts15,com.firsttouchgames.fts15
299,N/A,LEGO® Ninjago REBOOTED,July 31 2014,1.3.0,45M,10000000 - 50000000,Low Maturity,Action,The LEGO Group,https://play.google.com/store/apps/details?id=com.lego.ninjago.rebooted,com.lego.ninjago.rebooted
279,N/A,MovieStarPlanet,April 23 2015,7.1,31M,10000000 - 50000000,Everyone,Simulation,MovieStarPlanet ApS,https://play.google.com/store/apps/details?id=air.MSPMobile,air.MSPMobile
243,N/A,Bingo Bash,April 21 2015,Low Maturity,10000000 - 50000000,2.3 and up,GSN Games,Casino,GSN Games,https://play.google.com/store/apps/details?id=air.com.bitrhymes.bingo,air.com.bitrhymes.bingo
270,N/A,Battle Camp,March 25 2015,3.0.1,48M,10000000 - 50000000,Medium Maturity,Role Playing,PennyPop,https://play.google.com/store/apps/details?id=com.pennypop.monsters.live,com.pennypop.monsters.live
273,N/A,Catch The Rabbit,May 6 2015,1.0.0,17M,50000 - 100000,Everyone,Arcade,Ketchapp,https://play.google.com/store/apps/details?id=com.ketchapp.catchtherabbit,com.ketchapp.catchtherabbit
248,N/A,Flick Shoot 2,February 19 2015,1.25,48M,5000000 - 10000000,Everyone,Sports,MobileCraft,https://play.google.com/store/apps/details?id=net.mobilecraft.flickshoot2,net.mobilecraft.flickshoot2
274,N/A,Slots Fever Pro - Free Slots,January 26 2015,1.04,44M,1000000 - 5000000,Medium Maturity,Casino,Kakapo,https://play.google.com/store/apps/details?id=com.kakapo.slotspro,com.kakapo.slotspro
255,N/A,Ace Fishing: Wild Catch,May 6 2015,2.0.0,35M,10000000 - 50000000,Medium Maturity,Sports,Com2uS USA,https://play.google.com/store/apps/details?id=com.com2us.acefishing.normal.freefull.google.global.android.common,com.com2us.acefishing.normal.freefull.google.global.android.common
286,N/A,Real Steel World Robot Boxing,May 9 2015,15.15.307,37M,10000000 - 50000000,Medium Maturity,Action,Reliance Big Entertainment (UK) Private Limited,https://play.google.com/store/apps/details?id=com.jumpgames.rswrb,com.jumpgames.rswrb
277,N/A,Nemo's Reef,February 12 2015,1.8.0,49M,10000000 - 50000000,Everyone,Strategy,Disney,https://play.google.com/store/apps/details?id=com.disney.nemo,com.disney.nemo
251,N/A,Gamebanjo,December 12 2014,1.0.3,47M,100000 - 500000,Low Maturity,Arcade,Nordcurrent,https://play.google.com/store/apps/details?id=com.nordcurrent.gamebanjoDeluxe,com.nordcurrent.gamebanjoDeluxe
250,N/A,Brave Trials,April 27 2015,1.5.7,136M,1000000 - 5000000,Medium Maturity,Role Playing,IGG.COM,https://play.google.com/store/apps/details?id=com.igg.bravetrials,com.igg.bravetrials
359,N/A,Sudoku Free,December 26 2013,9.2.1.4,2.6M,10000000 - 50000000,Low Maturity,Puzzle,genina.com,https://play.google.com/store/apps/details?id=com.icenta.sudoku.ui,com.icenta.sudoku.ui
349,N/A,Basketball Shoot,November 27 2014,1.15,4.4M,10000000 - 50000000,Everyone,Sports,Sunfoer Mobile,https://play.google.com/store/apps/details?id=com.game.basketballshoot,com.game.basketballshoot
314,N/A,DoubleU Casino - FREE Slots,April 30 2015,3.8.5,39M,1000000 - 5000000,Medium Maturity,Casino,DoubleUCasino,https://play.google.com/store/apps/details?id=com.doubleugames.DoubleUCasino,com.doubleugames.DoubleUCasino
326,N/A,Stadium Horn,July 31 2014,Varies with device,Varies with device,10000000 - 50000000,Everyone,Sports,Progimax,https://play.google.com/store/apps/details?id=com.progimax.airhorn.free,com.progimax.airhorn.free
340,N/A,Hard Time (Prison Sim),November 29 2014,1.140,25M,5000000 - 10000000,High Maturity,Adventure,MDickie,https://play.google.com/store/apps/details?id=air.HardTime,air.HardTime
315,N/A,Finger Dodge,May 7 2015,2.1.2,31M,100000 - 500000,Everyone,Arcade,Kedoo,https://play.google.com/store/apps/details?id=com.kedoo.fingerdodge,com.kedoo.fingerdodge
346,N/A,Charm King,May 13 2015,2.3 and up,1000000 - 5000000,2.5.0,$1.99 - $49.99 per item,Puzzle,PlayQ Inc,https://play.google.com/store/apps/details?id=net.playq.charmking,net.playq.charmking
309,N/A,Batman & The Flash: Hero Run,March 26 2015,2.2.1,46M,5000000 - 10000000,Low Maturity,Action,GREE Inc.,https://play.google.com/store/apps/details?id=com.gree.bfherorun,com.gree.bfherorun
352,N/A,Sniper Shooter Free - Fun Game,February 10 2015,2.9.2,49M,10000000 - 50000000,Medium Maturity,Action,Fun Games For Free,https://play.google.com/store/apps/details?id=com.fungamesforfree.snipershooter.free,com.fungamesforfree.snipershooter.free
311,N/A,Angry Birds Star Wars II Free,December 19 2014,1.8.1,49M,10000000 - 50000000,Everyone,Arcade,Rovio Entertainment Ltd.,https://play.google.com/store/apps/details?id=com.rovio.angrybirdsstarwarsii.ads,com.rovio.angrybirdsstarwarsii.ads
318,N/A,Monster Dash,May 12 2015,2.0.1,60M,5000000 - 10000000,Low Maturity,Arcade,Halfbrick Studios,https://play.google.com/store/apps/details?id=com.halfbrick.monsterdash,com.halfbrick.monsterdash
350,N/A,DINO HUNTER: DEADLY SHORES,March 4 2015,1.3.4,48M,10000000 - 50000000,Medium Maturity,Action,Glu,https://play.google.com/store/apps/details?id=com.glu.dino,com.glu.dino
306,N/A,Fun Run 2 - Multiplayer Race,April 29 2015,2.0,85M,5000000 - 10000000,Medium Maturity,Arcade,Dirtybit,https://play.google.com/store/apps/details?id=com.dirtybit.funrun2,com.dirtybit.funrun2
316,N/A,Dream League Soccer,April 29 2015,2.06,127M,10000000 - 50000000,Low Maturity,Sports,First Touch,https://play.google.com/store/apps/details?id=com.firsttouchgames.dlsa,com.firsttouchgames.dlsa
301,N/A,Minebuild,May 8 2015,4.3,15M,10000000 - 50000000,Low Maturity,Casual,Vertex Soft,https://play.google.com/store/apps/details?id=com.mohitdev.minebuild,com.mohitdev.minebuild
317,N/A,Angry Birds Stella POP!,May 4 2015,Everyone,1000000 - 5000000,4.0.3 and up,Rovio Entertainment Ltd.,Casual,Rovio Entertainment Ltd.,https://play.google.com/store/apps/details?id=com.rovio.ABstellapop,com.rovio.ABstellapop
337,N/A,Angry Birds Space,May 6 2015,2.1.4,48M,50000000 - 100000000,Everyone,Arcade,Rovio Entertainment Ltd.,https://play.google.com/store/apps/details?id=com.rovio.angrybirdsspace.ads,com.rovio.angrybirdsspace.ads
325,N/A,Fairway Solitaire Blast,April 16 2015,1.7.19,50M,1000000 - 5000000,Low Maturity,Card,Big Fish Games,https://play.google.com/store/apps/details?id=air.com.bigfishgames.fairwayrevengegooguniversalf2p,air.com.bigfishgames.fairwayrevengegooguniversalf2p
348,N/A,Asphalt 8: Airborne,April 22 2015,Varies with device,Varies with device,10000000 - 50000000,Medium Maturity,Racing,Gameloft,https://play.google.com/store/apps/details?id=com.gameloft.android.ANMP.GloftA8HM,com.gameloft.android.ANMP.GloftA8HM
305,N/A,GSN Casino,May 1 2015,3.14.0,33M,5000000 - 10000000,Medium Maturity,Casino,GSN.com,https://play.google.com/store/apps/details?id=com.gsn.android.casino,com.gsn.android.casino
342,N/A,Lil Quest,May 5 2015,2.0.7,49M,100000 - 500000,Low Maturity,Puzzle,Banda Games,https://play.google.com/store/apps/details?id=com.bandagames.lilquest,com.bandagames.lilquest
322,N/A,Star Wars: Commander,May 13 2015,2.7.3,40M,5000000 - 10000000,Medium Maturity,Strategy,Disney,https://play.google.com/store/apps/details?id=com.lucasarts.starts_goo,com.lucasarts.starts_goo
319,N/A,Where's My Mickey? Free,November 25 2014,1.0.3,46M,10000000 - 50000000,Everyone,Puzzle,Disney,https://play.google.com/store/apps/details?id=com.disney.wheresmymickeyfree_goo,com.disney.wheresmymickeyfree_goo
310,N/A,FreeCell Solitaire,April 15 2015,Varies with device,Varies with device,500000 - 1000000,Everyone,Card,Harpan LLC,https://play.google.com/store/apps/details?id=com.harpan.freecellGooglePlay,com.harpan.freecellGooglePlay
355,N/A,Solitaire TriPeaks,April 20 2015,1.5.0.17432,46M,1000000 - 5000000,Low Maturity,Card,GSN.com,https://play.google.com/store/apps/details?id=com.gsn.android.tripeaks,com.gsn.android.tripeaks
336,N/A,DH Texas Poker - Texas Hold'em,May 13 2015,1.9.4,17M,10000000 - 50000000,Medium Maturity,Casino,DroidHen,https://play.google.com/store/apps/details?id=com.droidhen.game.poker,com.droidhen.game.poker
353,N/A,SCRABBLE,April 22 2015,3.8.1.691326,45M,1000000 - 5000000,Medium Maturity,Word,Electronic Arts Inc,https://play.google.com/store/apps/details?id=com.ea.scrabblefree_na,com.ea.scrabblefree_na
312,N/A,Planet of Cubes Online,April 29 2015,1.5.1,24M,10000000 - 50000000,Medium Maturity,Simulation,Plabs,https://play.google.com/store/apps/details?id=com.plabs.planetofc,com.plabs.planetofc
335,N/A,City Car Stunts 3D,April 23 2015,1.3,36M,1000000 - 5000000,Everyone,Simulation,Tapinator Inc. (Ticker: TAPM),https://play.google.com/store/apps/details?id=com.tapinator.city.car.stunts3d,com.tapinator.city.car.stunts3d
357,N/A,Beat the Boss 2,January 21 2015,2.8.0,52M,10000000 - 50000000,High Maturity,Action,Game Hive Corporation,https://play.google.com/store/apps/details?id=com.gamehivecorp.kicktheboss2,com.gamehivecorp.kicktheboss2
323,N/A,Spring Ninja,March 13 2015,1.0.1,9.4M,5000000 - 10000000,Everyone,Arcade,Ketchapp,https://play.google.com/store/apps/details?id=com.ketchapp.springninja,com.ketchapp.springninja
338,N/A,WorldCraft,February 12 2015,2.0.4,26M,5000000 - 10000000,High Maturity,Arcade,Craftgames,https://play.google.com/store/apps/details?id=com.craftgames.worldcrft,com.craftgames.worldcrft
329,N/A,PBA® Bowling Challenge,May 1 2015,2.3.2,48M,10000000 - 50000000,Everyone,Sports,Concrete Software Inc.,https://play.google.com/store/apps/details?id=com.concretesoftware.pbachallenge_androidmarket,com.concretesoftware.pbachallenge_androidmarket
313,N/A,Fake Call 2,May 9 2015,0.0.25,1.0M,5000000 - 10000000,Medium Maturity,Casual,Technology expertise,https://play.google.com/store/apps/details?id=com.FakeCall2,com.FakeCall2
304,N/A,FarmVille 2: Country Escape,April 7 2015,2.9.204,44M,10000000 - 50000000,Medium Maturity,Family,Zynga,https://play.google.com/store/apps/details?id=com.zynga.FarmVille2CountryEscape,com.zynga.FarmVille2CountryEscape
307,N/A,Papa Pear Saga,May 7 2015,Everyone,10000000 - 50000000,2.3 and up,King,Casual,King,https://play.google.com/store/apps/details?id=com.midasplayer.apps.papapearsaga,com.midasplayer.apps.papapearsaga
303,N/A,Dungeon Link,May 5 2015,0.9.36,41M,1000000 - 5000000,Medium Maturity,Puzzle,GAMEVIL Inc.,https://play.google.com/store/apps/details?id=com.gamevilusa.dungeonlink.android.google.global.normal,com.gamevilusa.dungeonlink.android.google.global.normal
324,N/A,Angry Birds Seasons,May 5 2015,5.1.1,47M,100000000 - 500000000,Low Maturity,Arcade,Rovio Entertainment Ltd.,https://play.google.com/store/apps/details?id=com.rovio.angrybirdsseasons,com.rovio.angrybirdsseasons
360,N/A,Fail Hard,January 8 2015,Low Maturity,10000000 - 50000000,2.3 and up,Fingersoft,Action,Fingersoft,https://play.google.com/store/apps/details?id=com.fingersoft.failhard,com.fingersoft.failhard
331,N/A,Stick Hero,April 25 2015,1.5,14M,10000000 - 50000000,Everyone,Arcade,Ketchapp,https://play.google.com/store/apps/details?id=com.ketchapp.stickhero,com.ketchapp.stickhero
302,N/A,Bejeweled,January 20 2015,Everyone,1000000 - 5000000,3.2 and up,ELECTRONIC ARTS,Casual,ELECTRONIC ARTS,https://play.google.com/store/apps/details?id=com.ea.gp.bej3,com.ea.gp.bej3
344,N/A,Real Boxing,April 24 2015,Medium Maturity,5000000 - 10000000,2.3 and up,Vivid Games S.A.,Sports,Vivid Games S.A.,https://play.google.com/store/apps/details?id=com.vividgames.realboxing,com.vividgames.realboxing
339,N/A,LEGO® City My City,April 29 2015,Everyone,10000000 - 50000000,4.0 and up,N/A,Action,The LEGO Group,https://play.google.com/store/apps/details?id=com.lego.city.my_city,com.lego.city.my_city
320,N/A,疾風狩獵者,May 4 2015,2.20.150328,48M,100000 - 500000,Medium Maturity,Action,Kk Fun,https://play.google.com/store/apps/details?id=com.fighter.fun.kk,com.fighter.fun.kk
341,N/A,Peppa's Paintbox,April 16 2015,1.1.4,26M,1000000 - 5000000,Low Maturity,Educational,Entertainment One,https://play.google.com/store/apps/details?id=air.com.peppapig.paintbox,air.com.peppapig.paintbox
351,N/A,4 Pics 1 Word,April 17 2015,4.8.0-en,23M,10000000 - 50000000,Medium Maturity,Word,LOTUM GmbH,https://play.google.com/store/apps/details?id=de.lotum.whatsinthefoto.us,de.lotum.whatsinthefoto.us
343,N/A,Game Girls Hairstyles,January 16 2015,1.8,19M,5000000 - 10000000,Everyone,Puzzle,greatplayer,https://play.google.com/store/apps/details?id=com.greatplayer.hairstylesgirls,com.greatplayer.hairstylesgirls
332,N/A,Glow Hockey 2,November 5 2014,1.0.7,7.2M,10000000 - 50000000,Everyone,Arcade,Natenai Ariyatrakool,https://play.google.com/store/apps/details?id=com.natenai.glowhockey2,com.natenai.glowhockey2
328,N/A,1010! Puzzle,March 2 2015,19,22M,5000000 - 10000000,Everyone,Puzzle,Gram Games,https://play.google.com/store/apps/details?id=com.gramgames.tenten,com.gramgames.tenten
327,N/A,Gun Shoot War,April 15 2015,2.0,15M,10000000 - 50000000,Medium Maturity,Action,WAWOO Studio,https://play.google.com/store/apps/details?id=com.wawoo.gunshootwar,com.wawoo.gunshootwar
333,N/A,DUAL!,April 24 2015,1.1.2,7.1M,1000000 - 5000000,Everyone,Action,Seabaa,https://play.google.com/store/apps/details?id=com.Seabaa.Dual,com.Seabaa.Dual
334,N/A,Ice Mommy's Newborn Baby,May 13 2015,1.0.2,28M,100000 - 500000,Low Maturity,Casual,6677g.com,https://play.google.com/store/apps/details?id=com.degoo.android.icemommy,com.degoo.android.icemommy
321,N/A,Trial Xtreme 4,April 14 2015,1.5.1,162M,5000000 - 10000000,Everyone,Racing,Deemedya,https://play.google.com/store/apps/details?id=com.x3m.tx4,com.x3m.tx4
345,N/A,Daddy Long Legs,April 14 2015,2.1.1,22M,5000000 - 10000000,Everyone,Arcade,Set Snail,https://play.google.com/store/apps/details?id=com.setsnail.daddylonglegs,com.setsnail.daddylonglegs
308,N/A,Perk Scratch & Win!,May 13 2015,1.4.8,31M,100000 - 500000,Low Maturity,Casual,Perk,https://play.google.com/store/apps/details?id=com.perk.scratchandwin.aphone,com.perk.scratchandwin.aphone
358,N/A,Titan Empires,April 21 2015,Low Maturity,500000 - 1000000,4.0 and up,PerBlue,Strategy,PerBlue,https://play.google.com/store/apps/details?id=com.perblue.titanempires2,com.perblue.titanempires2
356,N/A,Hollywood U: Rising Stars,April 22 2015,1.5.0,50M,1000000 - 5000000,Medium Maturity,Simulation,Pixelberry,https://play.google.com/store/apps/details?id=com.pixelberrystudios.hwuandroid,com.pixelberrystudios.hwuandroid
354,N/A,Blocky Roads,January 13 2015,1.2.3,48M,5000000 - 10000000,Low Maturity,Racing,Crescent Moon Games,https://play.google.com/store/apps/details?id=com.crescentmoongames.blocky_roads,com.crescentmoongames.blocky_roads
347,N/A,Stair Dismount,November 28 2014,2.9.1,32M,5000000 - 10000000,Medium Maturity,Arcade,Secret Exit Ltd.,https://play.google.com/store/apps/details?id=com.secretexit.dismount,com.secretexit.dismount
330,N/A,Deal or No Deal,May 8 2015,1.23,35M,1000000 - 5000000,Low Maturity,Casino,iWin,https://play.google.com/store/apps/details?id=com.iwin.dond,com.iwin.dond
390,N/A,Fancy Nail Shop,April 26 2015,1.0.1,45M,1000000 - 5000000,Everyone,Casual,TabTale,https://play.google.com/store/apps/details?id=com.tabtale.nailsalon,com.tabtale.nailsalon
374,N/A,White Tiles 4 : Piano Master,May 6 2015,4.54,40M,1000000 - 5000000,Low Maturity,Casual,WANG BOXUN,https://play.google.com/store/apps/details?id=com.brighthouse.whitetiles4And,com.brighthouse.whitetiles4And
413,N/A,Make-Up Me: Superstar,May 3 2015,1.0,47M,100000 - 500000,Everyone,Educational,Libii,https://play.google.com/store/apps/details?id=com.libii.makeupsuperstar,com.libii.makeupsuperstar
398,N/A,Save Pinky,February 23 2014,2.9,22M,1000000 - 5000000,Everyone,Arcade,John Grden,https://play.google.com/store/apps/details?id=com.rockonflash.SavePinky,com.rockonflash.SavePinky
419,N/A,Shipwrecked: Lost Island,May 13 2015,Medium Maturity,5000000 - 10000000,3.0 and up,Kiwi, Inc.,Adventure,Kiwi Inc.,https://play.google.com/store/apps/details?id=com.kiwi.shipwrecked,com.kiwi.shipwrecked
380,N/A,Solitaire,April 28 2015,1.4.2,24M,10000000 - 50000000,Everyone,Card,Brainium Studios,https://play.google.com/store/apps/details?id=com.brainium.solitairefree,com.brainium.solitairefree
409,N/A,Police Car Chase 3D,April 16 2015,20150416,28M,1000000 - 5000000,Medium Maturity,Racing,nullapp,https://play.google.com/store/apps/details?id=com.nullapp.racer.policecarchase3d,com.nullapp.racer.policecarchase3d
391,N/A,Dragon Fruit,April 8 2015,1.5.0,41M,50000 - 100000,Low Maturity,Arcade,Banda Games,https://play.google.com/store/apps/details?id=com.bandagames.dragonfruit,com.bandagames.dragonfruit
410,N/A,Wrestling Revolution 3D,April 11 2015,1.431,31M,10000000 - 50000000,Medium Maturity,Sports,MDickie,https://play.google.com/store/apps/details?id=air.WR3DFree,air.WR3DFree
387,N/A,Skater Boy,November 27 2014,1.8,7.5M,50000000 - 100000000,Everyone,Arcade,Runner Games,https://play.google.com/store/apps/details?id=com.game.SkaterBoy,com.game.SkaterBoy
412,N/A,Phrase Wheel,May 10 2015,1.8,29M,1000000 - 5000000,Low Maturity,Word,Pocket Play - Top Free Apps And Games Pty Ltd,https://play.google.com/store/apps/details?id=com.pocketplay.PW1A,com.pocketplay.PW1A
408,N/A,Flight Pilot Simulator 3D Free,April 10 2015,1.1.0,51M,1000000 - 5000000,Everyone,Simulation,Fun Games For Free,https://play.google.com/store/apps/details?id=com.fungames.flightpilot,com.fungames.flightpilot
362,N/A,Pirate Kings,May 10 2015,2.1.4,50M,10000000 - 50000000,Medium Maturity,Casual,Jelly Button Games,https://play.google.com/store/apps/details?id=com.jellybtn.cashkingmobile,com.jellybtn.cashkingmobile
368,N/A,Batman Arkham Origins,September 19 2014,Low Maturity,5000000 - 10000000,4.0 and up,Warner Bros. International Enterprises,Arcade,Warner Bros. International Enterprises,https://play.google.com/store/apps/details?id=com.wb.goog.batman.brawler2013,com.wb.goog.batman.brawler2013
367,N/A,Cartoon Saga,May 6 2015,1.13.470,45M,10000 - 50000,Low Maturity,Adventure,luo da wen,https://play.google.com/store/apps/details?id=com.game.cartsaga2015,com.game.cartsaga2015
406,N/A,Paint Kids,April 30 2015,1.7,16M,5000000 - 10000000,Everyone,Casual,nakrab,https://play.google.com/store/apps/details?id=com.nakrab.paintdrawing,com.nakrab.paintdrawing
382,N/A,Spades Free,April 24 2015,1.43,9.2M,5000000 - 10000000,Medium Maturity,Card,AI Factory Limited,https://play.google.com/store/apps/details?id=uk.co.aifactory.spadesfree,uk.co.aifactory.spadesfree
401,N/A,Burger Shop,November 15 2013,1.0,32M,5000000 - 10000000,Everyone,Casual,GoBit Games,https://play.google.com/store/apps/details?id=com.gobit.burgershop,com.gobit.burgershop
373,N/A,WorldCraft : Craft & Survival,May 2 2015,2.10,16M,5000000 - 10000000,Everyone,Adventure,kobbytom,https://play.google.com/store/apps/details?id=aiy.lwh.games.mine,aiy.lwh.games.mine
405,N/A,4x4 Off-Road Rally 4,April 13 2015,1.5,111M,500000 - 1000000,Everyone,Racing,Stancone arts,https://play.google.com/store/apps/details?id=com.stanconearts.offroad4,com.stanconearts.offroad4
385,N/A,Blocky Cars - My Car My Rules,May 10 2015,1.7.2,49M,1000000 - 5000000,Low Maturity,Action,Infinite Games Studio,https://play.google.com/store/apps/details?id=com.infinitegames.blockycars,com.infinitegames.blockycars
378,N/A,LINE: Disney Tsum Tsum,April 7 2015,1.11.0,27M,10000000 - 50000000,Everyone,Puzzle,LINE Corporation,https://play.google.com/store/apps/details?id=com.linecorp.LGTMTMG,com.linecorp.LGTMTMG
397,N/A,Westbound: Gold Rush,May 12 2015,Medium Maturity,1000000 - 5000000,3.0 and up,Kiwi, Inc.,Simulation,Kiwi Inc.,https://play.google.com/store/apps/details?id=com.kiwi.goldrush,com.kiwi.goldrush
403,N/A,Logo Quiz,January 9 2015,18.5,19M,50000000 - 100000000,Low Maturity,Trivia,bubble quiz games,https://play.google.com/store/apps/details?id=logos.quiz.companies.game,logos.quiz.companies.game
388,N/A,TRANSFORMERS AGE OF EXTINCTION,March 23 2015,1.11.1,24M,10000000 - 50000000,Medium Maturity,Action,DeNA Corp.,https://play.google.com/store/apps/details?id=com.mobage.ww.a5225.tf2_Android,com.mobage.ww.a5225.tf2_Android
