9,N/A,Super-Bright LED Flashlight,October 31 2014,1.0.6,5.0M,100000000 - 500000000,Low Maturity,Productivity,Surpax Inc.,https://play.google.com/store/apps/details?id=com.surpax.ledflashlight.panel,com.surpax.ledflashlight.panel
19,N/A,Candy Crush Soda Saga,May 12 2015,1.42.20,49M,100000000 - 500000000,Everyone,Casual,King,https://play.google.com/store/apps/details?id=com.king.candycrushsodasaga,com.king.candycrushsodasaga
57,N/A,Tango - Free Video Call & Chat,May 8 2015,Varies with device,Varies with device,100000000 - 500000000,Medium Maturity,Social,Tango,https://play.google.com/store/apps/details?id=com.sgiggle.production,com.sgiggle.production
11,N/A,Spotify Music,May 13 2015,Varies with device,Varies with device,50000000 - 100000000,Everyone,Music & Audio,Spotify Ltd.,https://play.google.com/store/apps/details?id=com.spotify.music,com.spotify.music
8,N/A,Criminal Case,April 29 2015,Medium Maturity,10000000 - 50000000,4.0 and up,Pretty Simple,Adventure,Pretty Simple,https://play.google.com/store/apps/details?id=com.prettysimple.criminalcaseandroid,com.prettysimple.criminalcaseandroid
40,N/A,Game of War - Fire Age,April 20 2015,High Maturity,10000000 - 50000000,2.3 and up,Machine Zone, Inc.,Strategy,Machine Zone Inc.,https://play.google.com/store/apps/details?id=com.machinezone.gow,com.machinezone.gow
55,N/A,ooVoo Video Call  Text & Voice,May 12 2015,2.3 and up,10000000 - 50000000,2.3.2,$0.99 per item,Social,ooVoo LLC,https://play.google.com/store/apps/details?id=com.oovoo,com.oovoo
36,N/A,Temple Run 2,April 20 2015,1.15.1,45M,100000000 - 500000000,Low Maturity,Action,Imangi Studios,https://play.google.com/store/apps/details?id=com.imangi.templerun2,com.imangi.templerun2
34,N/A,CM Security Antivirus AppLock,May 12 2015,Varies with device,Varies with device,100000000 - 500000000,Low Maturity,Tools,Cheetah Mobile (AntiVirus & AppLock),https://play.google.com/store/apps/details?id=com.cleanmaster.security,com.cleanmaster.security
13,N/A,WhatsApp Messenger,May 13 2015,Medium Maturity,1000000000 - 5000000000,2.1 and up,WhatsApp Inc.,Communication,WhatsApp Inc.,https://play.google.com/store/apps/details?id=com.whatsapp,com.whatsapp
23,N/A,Pinterest,May 12 2015,Varies with device,Varies with device,50000000 - 100000000,Medium Maturity,Social,Pinterest Inc.,https://play.google.com/store/apps/details?id=com.pinterest,com.pinterest
35,N/A,Yahoo Mail – Free Email App,March 26 2015,Varies with device,Varies with device,100000000 - 500000000,Low Maturity,Communication,Yahoo,https://play.google.com/store/apps/details?id=com.yahoo.mobile.client.android.mail,com.yahoo.mobile.client.android.mail
14,N/A,Netflix,May 5 2015,Varies with device,Varies with device,100000000 - 500000000,Medium Maturity,Entertainment,Netflix Inc.,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,com.netflix.mediaclient
53,N/A,Samsung Smart Switch Mobile,April 22 2015,2.5.150421_05,11M,5000000 - 10000000,Everyone,Tools,Samsung Electronics co.ltd,https://play.google.com/store/apps/details?id=com.sec.android.easyMover,com.sec.android.easyMover
22,N/A,Cooking Fever,April 27 2015,1.2.0,46M,5000000 - 10000000,Low Maturity,Arcade,Nordcurrent,https://play.google.com/store/apps/details?id=com.nordcurrent.canteenhd,com.nordcurrent.canteenhd
6,N/A,MORTAL KOMBAT X,May 4 2015,High Maturity,1000000 - 5000000,4.0 and up,Warner Bros. International Enterprises,Action,Warner Bros. International Enterprises,https://play.google.com/store/apps/details?id=com.wb.goog.mkx,com.wb.goog.mkx
50,N/A,Flow Free,December 7 2014,2.9,7.9M,50000000 - 100000000,Everyone,Puzzle,Big Duck Games LLC,https://play.google.com/store/apps/details?id=com.bigduckgames.flow,com.bigduckgames.flow
30,N/A,Candy Crush Saga,May 7 2015,1.52.2.0,46M,100000000 - 500000000,Everyone,Casual,King,https://play.google.com/store/apps/details?id=com.king.candycrushsaga,com.king.candycrushsaga
18,N/A,DU Speed Booster丨Cache Cleaner,May 10 2015,Varies with device,Varies with device,100000000 - 500000000,Low Maturity,Tools,DU Apps,https://play.google.com/store/apps/details?id=com.dianxinos.optimizer.duplay,com.dianxinos.optimizer.duplay
48,N/A,Empires and Allies,May 10 2015,1.5.887711.production,101M,500000 - 1000000,Medium Maturity,Strategy,Zynga,https://play.google.com/store/apps/details?id=com.zynga.empires2,com.zynga.empires2
33,N/A,Word Academy,May 13 2015,2.3 and up,1000000 - 5000000,1.0.6,$0.99 - $12.99 per item,Word,SCIMOB,https://play.google.com/store/apps/details?id=com.scimob.wordacademy,com.scimob.wordacademy
45,N/A,Waldo & Friends,May 6 2015,3.5.3,43M,1000000 - 5000000,Low Maturity,Puzzle,Ludia Inc.,https://play.google.com/store/apps/details?id=com.ludia.waldo3free,com.ludia.waldo3free
41,N/A,Archery Master 3D,April 27 2015,1.4,16M,5000000 - 10000000,Everyone,Sports,TerranDroid,https://play.google.com/store/apps/details?id=com.junerking.archery,com.junerking.archery
59,N/A,EA SPORTS UFC®,May 7 2015,1.1.763732,433M,5000000 - 10000000,Medium Maturity,Sports,ELECTRONIC ARTS,https://play.google.com/store/apps/details?id=com.ea.game.easportsufc_row,com.ea.game.easportsufc_row
29,N/A,Emoji Keyboard Pro - Emoticons,May 3 2015,2.6.5,19M,5000000 - 10000000,Everyone,Productivity,Emoji Keyboard Dev,https://play.google.com/store/apps/details?id=com.emoji.coolkeyboard,com.emoji.coolkeyboard
39,N/A,iHeartRadio - Radio & Music,April 23 2015,Varies with device,Varies with device,10000000 - 50000000,Low Maturity,Music & Audio,iHeartMedia Inc.,https://play.google.com/store/apps/details?id=com.clearchannel.iheartradio.controller,com.clearchannel.iheartradio.controller
37,N/A,Despicable Me,May 13 2015,Low Maturity,100000000 - 500000000,2.3 and up,Gameloft,Casual,Gameloft,https://play.google.com/store/apps/details?id=com.gameloft.android.ANMP.GloftDMHM,com.gameloft.android.ANMP.GloftDMHM
46,N/A,Kika Emoji Keyboard - GIF Free,May 12 2015,3.9.1,19M,10000000 - 50000000,Everyone,Tools,Kika Keyboard Team,https://play.google.com/store/apps/details?id=com.qisiemoji.inputmethod,com.qisiemoji.inputmethod
116,N/A,DEER HUNTER 2014,March 24 2015,2.9.0,49M,50000000 - 100000000,Medium Maturity,Action,Glu,https://play.google.com/store/apps/details?id=com.glu.deerhunt2,com.glu.deerhunt2
75,N/A,MyRadar Weather Radar,April 22 2015,Varies with device,Varies with device,1000000 - 5000000,Low Maturity,Weather,ACME AtronOmatic,https://play.google.com/store/apps/details?id=com.acmeaom.android.myradar,com.acmeaom.android.myradar
117,N/A,Ultimate Soccer - Football,May 12 2015,1.1.0,15M,1000000 - 5000000,Everyone,Sports,Mouse Games,https://play.google.com/store/apps/details?id=com.cg.football,com.cg.football
103,N/A,My Talking Tom,April 9 2015,Varies with device,Varies with device,100000000 - 500000000,Everyone,Casual,Outfit7,https://play.google.com/store/apps/details?id=com.outfit7.mytalkingtomfree,com.outfit7.mytalkingtomfree
77,N/A,Shazam,May 13 2015,Varies with device,Varies with device,100000000 - 500000000,Medium Maturity,Music & Audio,Shazam Entertainment Limited,https://play.google.com/store/apps/details?id=com.shazam.android,com.shazam.android
101,N/A,Five Nights at Freddy's 3 Demo,April 2 2015,1.07,50M,10000000 - 50000000,Medium Maturity,Action,Scott Cawthon,https://play.google.com/store/apps/details?id=com.scottgames.fnaf3demo,com.scottgames.fnaf3demo
66,N/A,Fruit Ninja Free,May 2 2015,2.2.7,91M,100000000 - 500000000,Everyone,Arcade,Halfbrick Studios,https://play.google.com/store/apps/details?id=com.halfbrick.fruitninjafree,com.halfbrick.fruitninjafree
76,N/A,Vine,May 12 2015,Varies with device,Varies with device,10000000 - 50000000,Medium Maturity,Media & Video,Vine Labs,https://play.google.com/store/apps/details?id=co.vine.android,co.vine.android
105,N/A,Solitaire,February 23 2015,2.15,4.7M,5000000 - 10000000,Low Maturity,Card,Harpan LLC,https://play.google.com/store/apps/details?id=com.kathleenOswald.solitaireGooglePlay,com.kathleenOswald.solitaireGooglePlay
109,N/A,Photo Collage Editor,April 2 2015,1.23,17M,10000000 - 50000000,Everyone,Photography,Zentertain,https://play.google.com/store/apps/details?id=com.zentertain.photocollage,com.zentertain.photocollage
72,N/A,Truck Driver 3D: Offroad,April 29 2015,1.5,50M,1000000 - 5000000,Everyone,Racing,Rooster Games,https://play.google.com/store/apps/details?id=com.roostergames.hillclimbtruckracing3,com.roostergames.hillclimbtruckracing3
92,N/A,TETRIS®,April 29 2015,1.6.00,34M,10000000 - 50000000,Low Maturity,Puzzle,Electronic Arts Inc,https://play.google.com/store/apps/details?id=com.ea.game.tetris2011_na,com.ea.game.tetris2011_na
120,N/A,Geek - Smarter Shopping,April 3 2015,1.1.5,8.0M,5000000 - 10000000,Low Maturity,Shopping,Wish Inc.,https://play.google.com/store/apps/details?id=com.contextlogic.geek,com.contextlogic.geek
108,N/A,Microsoft Outlook,May 12 2015,1.2.8,14M,10000000 - 50000000,Low Maturity,Productivity,Microsoft Corporation,https://play.google.com/store/apps/details?id=com.microsoft.office.outlook,com.microsoft.office.outlook
114,N/A,Pou,January 14 2015,1.4.67,20M,100000000 - 500000000,Everyone,Casual,Zakeh,https://play.google.com/store/apps/details?id=me.pou.app,me.pou.app
79,N/A,Surgery Simulator,May 6 2015,1.0.4,19M,10000000 - 50000000,High Maturity,Casual,6677g.com,https://play.google.com/store/apps/details?id=com.tp.android.surgerysim,com.tp.android.surgerysim
119,N/A,Pic Collage,May 12 2015,Varies with device,Varies with device,10000000 - 50000000,Everyone,Photography,Cardinal Blue Software,https://play.google.com/store/apps/details?id=com.cardinalblue.piccollage.google,com.cardinalblue.piccollage.google
106,N/A,Slots Tournament,May 11 2015,1.3.057,30M,500000 - 1000000,Medium Maturity,Casino,luckygames,https://play.google.com/store/apps/details?id=com.luckygame.slotstournament,com.luckygame.slotstournament
107,N/A,Nextplus Free SMS Text + Calls,May 5 2015,Varies with device,Varies with device,100000 - 500000,Medium Maturity,Communication,textPlus,https://play.google.com/store/apps/details?id=me.nextplus.smsfreetext.phonecalls,me.nextplus.smsfreetext.phonecalls
111,N/A,Russian Crime Simulator,April 10 2015,1.0,46M,1000000 - 5000000,Medium Maturity,Action,Mine Games Craft,https://play.google.com/store/apps/details?id=com.mgc.russian.crime.simulator,com.mgc.russian.crime.simulator
110,N/A,East Legend,May 8 2015,1.1.5,43M,500000 - 1000000,Medium Maturity,Role Playing,Com2uS,https://play.google.com/store/apps/details?id=com.com2us.projecteast.normal2.freefull.google.global.android.common,com.com2us.projecteast.normal2.freefull.google.global.android.common
96,N/A,PicsArt Photo Studio,May 11 2015,Varies with device,Varies with device,100000000 - 500000000,Medium Maturity,Photography,PicsArt,https://play.google.com/store/apps/details?id=com.picsart.studio,com.picsart.studio
81,N/A,Google Translate,February 12 2015,Varies with device,Varies with device,100000000 - 500000000,Everyone,Tools,Google Inc.,https://play.google.com/store/apps/details?id=com.google.android.apps.translate,com.google.android.apps.translate
102,N/A,Glass Tower,May 11 2015,1.0.3,36M,100000 - 500000,Low Maturity,Puzzle,Gadgetcrafts,https://play.google.com/store/apps/details?id=com.gadgetcrafts.gt5,com.gadgetcrafts.gt5
67,N/A,Slots - Big Win Casino™,April 26 2015,1.20,40M,5000000 - 10000000,Medium Maturity,Casino,FiveStar Games,https://play.google.com/store/apps/details?id=com.fivestargames.slots,com.fivestargames.slots
89,N/A,Battery Doctor (Battery Saver),May 3 2015,4.21.1,5.3M,100000000 - 500000000,Low Maturity,Tools,Cheetah Mobile Inc. (NYSE: CMCM),https://play.google.com/store/apps/details?id=com.ijinshan.kbatterydoctor_en,com.ijinshan.kbatterydoctor_en
118,N/A,Dumb Ways to Die 2: The Games,December 9 2014,1.1.1,37M,10000000 - 50000000,Medium Maturity,Casual,Metro Trains,https://play.google.com/store/apps/details?id=air.au.com.metro.DumbWaysToDie2,air.au.com.metro.DumbWaysToDie2
74,N/A,Waze Social GPS Maps & Traffic,March 11 2015,Varies with device,Varies with device,50000000 - 100000000,Medium Maturity,Travel & Local,Waze,https://play.google.com/store/apps/details?id=com.waze,com.waze
86,N/A,Don't Tap The White Tile,May 13 2015,2.3 and up,50000000 - 100000000,3.4.4.2,Clean Master Games,Arcade,Clean Master Games,https://play.google.com/store/apps/details?id=com.umonistudio.tile,com.umonistudio.tile
98,N/A,Cookie Jam,April 28 2015,Everyone,10000000 - 50000000,2.3 and up,SGN,Puzzle,SGN,https://play.google.com/store/apps/details?id=air.com.sgn.cookiejam.gp,air.com.sgn.cookiejam.gp
69,N/A,Angry Birds,December 11 2014,5.0.2,48M,100000000 - 500000000,Everyone,Arcade,Rovio Entertainment Ltd.,https://play.google.com/store/apps/details?id=com.rovio.angrybirds,com.rovio.angrybirds
84,N/A,ZigZag,February 26 2015,1.2,17M,10000000 - 50000000,Everyone,Arcade,Ketchapp,https://play.google.com/store/apps/details?id=com.ketchapp.zigzaggame,com.ketchapp.zigzaggame
78,N/A,Hill Climb Racing,April 8 2015,Varies with device,Varies with device,100000000 - 500000000,Low Maturity,Racing,Fingersoft,https://play.google.com/store/apps/details?id=com.fingersoft.hillclimb,com.fingersoft.hillclimb
99,N/A,Magic Piano by Smule,May 7 2015,2.2.1,20M,10000000 - 50000000,Low Maturity,Music & Audio,Smule Inc,https://play.google.com/store/apps/details?id=com.smule.magicpiano,com.smule.magicpiano
62,N/A,Solitaire,April 29 2015,3.3.0,11M,50000000 - 100000000,Everyone,Card,MobilityWare,https://play.google.com/store/apps/details?id=com.mobilityware.solitaire,com.mobilityware.solitaire
82,N/A,Fitbit,May 13 2015,Varies with device,Varies with device,5000000 - 10000000,Low Maturity,Health & Fitness,Fitbit Inc.,https://play.google.com/store/apps/details?id=com.fitbit.FitbitMobile,com.fitbit.FitbitMobile
113,N/A,Jelly Jump,May 2 2015,1.2,30M,10000000 - 50000000,Everyone,Arcade,Ketchapp,https://play.google.com/store/apps/details?id=com.ketchapp.jellyjump,com.ketchapp.jellyjump
70,N/A,Extreme Car Driving Simulator,April 15 2015,Medium Maturity,10000000 - 50000000,2.3.3 and up,Turbo GT Racing Games,Racing,Turbo GT Racing Games,https://play.google.com/store/apps/details?id=com.aim.racing,com.aim.racing
88,N/A,Walmart,April 26 2015,Varies with device,Varies with device,10000000 - 50000000,Low Maturity,Shopping,Walmart,https://play.google.com/store/apps/details?id=com.walmart.android,com.walmart.android
104,N/A,My Talking Angela,May 1 2015,1.4.2,72M,50000000 - 100000000,Everyone,Casual,Outfit7,https://play.google.com/store/apps/details?id=com.outfit7.mytalkingangelafree,com.outfit7.mytalkingangelafree
85,N/A,OfferUp - Buy. Sell. Offer Up,May 13 2015,2.3.3 and up,1000000 - 5000000,1.5.3,OfferUp Inc.,Shopping,OfferUp Inc.,https://play.google.com/store/apps/details?id=com.offerup,com.offerup
100,N/A,YAHTZEE® With Buddies,May 12 2015,4.3.1,12M,1000000 - 5000000,Medium Maturity,Board,Scopely,https://play.google.com/store/apps/details?id=com.withbuddies.yahtzee,com.withbuddies.yahtzee
71,N/A,Hulu,May 12 2015,4.0.3 and up,10000000 - 50000000,2.18.1.202193,Hulu,Entertainment,Hulu,https://play.google.com/store/apps/details?id=com.hulu.plus,com.hulu.plus
112,N/A,Hungry Shark Evolution,May 13 2015,Varies with device,Varies with device,50000000 - 100000000,Medium Maturity,Arcade,Future Games of London,https://play.google.com/store/apps/details?id=com.fgol.HungrySharkEvolution,com.fgol.HungrySharkEvolution
63,N/A,LINE: Free Calls & Messages,May 13 2015,Varies with device,Varies with device,100000000 - 500000000,Medium Maturity,Communication,LINE Corporation,https://play.google.com/store/apps/details?id=jp.naver.line.android,jp.naver.line.android
61,N/A,Uber,May 13 2015,Varies with device,Varies with device,10000000 - 50000000,Low Maturity,Transportation,Uber Technologies Inc.,https://play.google.com/store/apps/details?id=com.ubercab,com.ubercab
65,N/A,Word Search,December 9 2014,WS1-1.2.5,9.5M,5000000 - 10000000,Medium Maturity,Word,Pink Pointer,https://play.google.com/store/apps/details?id=com.pinkpointer.wordsearch,com.pinkpointer.wordsearch
87,N/A,Cartoon Network Anything,May 6 2015,1.0.2015050416,35M,500000 - 1000000,Low Maturity,Entertainment,Cartoon Network,https://play.google.com/store/apps/details?id=com.turner.cnanything,com.turner.cnanything
90,N/A,Temple Run,December 1 2014,1.6.1,26M,100000000 - 500000000,Low Maturity,Arcade,Imangi Studios,https://play.google.com/store/apps/details?id=com.imangi.templerun,com.imangi.templerun
93,N/A,Google Docs,May 13 2015,Everyone,10000000 - 50000000,4.0 and up,N/A,Productivity,Google Inc.,https://play.google.com/store/apps/details?id=com.google.android.apps.docs.editors.docs,com.google.android.apps.docs.editors.docs
73,N/A,Tinder,May 13 2015,Varies with device,Varies with device,10000000 - 50000000,High Maturity,Lifestyle,Tinder,https://play.google.com/store/apps/details?id=com.tinder,com.tinder
94,N/A,Bakery Story: Poet's Cafe,May 1 2015,1.5.5.9,20M,100000 - 500000,Everyone,Casual,Storm8 Studios,https://play.google.com/store/apps/details?id=com.teamlava.bakerystory45,com.teamlava.bakerystory45
115,N/A,POF Free Dating App,May 7 2015,Varies with device,Varies with device,10000000 - 50000000,Medium Maturity,Social,Plentyoffish Media Inc.,https://play.google.com/store/apps/details?id=com.pof.android,com.pof.android
95,N/A,MiniCraft 2,April 3 2015,1.0.3,23M,10000000 - 50000000,Low Maturity,Arcade,SandStorm Earl,https://play.google.com/store/apps/details?id=net.SandStormEarl.MC2,net.SandStormEarl.MC2
91,N/A,Photo Editor Pro,May 12 2015,Varies with device,Varies with device,50000000 - 100000000,Low Maturity,Photography,Zentertain,https://play.google.com/store/apps/details?id=com.zentertain.photoeditor,com.zentertain.photoeditor
97,N/A,CM Launcher - Boost  Secure,May 13 2015,4.0 and up,10000000 - 50000000,1.7.7,Cheetah Mobile Inc,Personalization,Cheetah Mobile Inc,https://play.google.com/store/apps/details?id=com.ksmobile.launcher,com.ksmobile.launcher
64,N/A,Farm Heroes Saga,May 13 2015,2.27.2,44M,100000000 - 500000000,Everyone,Casual,King,https://play.google.com/store/apps/details?id=com.king.farmheroessaga,com.king.farmheroessaga
68,N/A,Panda Pop,May 5 2015,Everyone,10000000 - 50000000,4.0 and up,SGN,Puzzle,SGN,https://play.google.com/store/apps/details?id=com.sgn.pandapop.gp,com.sgn.pandapop.gp
80,N/A,Yelp,May 8 2015,Varies with device,Varies with device,10000000 - 50000000,Low Maturity,Travel & Local,Yelp Inc,https://play.google.com/store/apps/details?id=com.yelp.android,com.yelp.android
83,N/A,Photo Grid - Collage Maker,May 5 2015,4.872,24M,100000000 - 500000000,Low Maturity,Photography,Cheetah Mobile Inc. (RoidApp),https://play.google.com/store/apps/details?id=com.roidapp.photogrid,com.roidapp.photogrid
156,N/A,Dumb Ways to Die,August 18 2014,Medium Maturity,50000000 - 100000000,2.2 and up,N/A,Casual,Metro Trains,https://play.google.com/store/apps/details?id=air.au.com.metro.DumbWaysToDie,air.au.com.metro.DumbWaysToDie
170,N/A,NextRadio - Free FM Radio,April 1 2015,2.0.804-release,4.2M,1000000 - 5000000,Low Maturity,Music & Audio,Next Radio LLC,https://play.google.com/store/apps/details?id=com.nextradioapp.nextradio,com.nextradioapp.nextradio
144,N/A,Dropbox,April 23 2015,2.5.0.4,35M,100000000 - 500000000,Everyone,Productivity,Dropbox Inc.,https://play.google.com/store/apps/details?id=com.dropbox.android,com.dropbox.android
172,N/A,Groupon - Daily Deals  Coupons,May 5 2015,Varies with device,Varies with device,10000000 - 50000000,Low Maturity,Shopping,Groupon Inc.,https://play.google.com/store/apps/details?id=com.groupon,com.groupon
130,N/A,Slot Machines by IGG,April 24 2015,1.6.9,21M,10000000 - 50000000,Medium Maturity,Casino,IGG.COM,https://play.google.com/store/apps/details?id=com.igg.bzbee.slotsdeluxe,com.igg.bzbee.slotsdeluxe
171,N/A,AntiVirus Security - FREE,April 24 2015,Varies with device,Varies with device,100000000 - 500000000,Low Maturity,Communication,AVG Mobile,https://play.google.com/store/apps/details?id=com.antivirus,com.antivirus
133,N/A,Zillow Real Estate & Rentals,May 11 2015,Varies with device,Varies with device,10000000 - 50000000,Low Maturity,Lifestyle,Zillow,https://play.google.com/store/apps/details?id=com.zillow.android.zillowmap,com.zillow.android.zillowmap
153,N/A,FlawlessAmethyst EmojiTheme,May 7 2015,2.2,1.3M,1000000 - 5000000,Everyone,Entertainment,Emoji Keyboard Theme Studio,https://play.google.com/store/apps/details?id=com.ikeyboard.theme.FlawlessAmethyst,com.ikeyboard.theme.FlawlessAmethyst
166,N/A,Adobe AIR,April 14 2015,Everyone,100000000 - 500000000,2.3 and up,N/A,Tools,Adobe,https://play.google.com/store/apps/details?id=com.adobe.air,com.adobe.air
125,N/A,TuneIn Radio,May 13 2015,Varies with device,Varies with device,100000000 - 500000000,Medium Maturity,Music & Audio,TuneIn Inc,https://play.google.com/store/apps/details?id=tunein.player,tunein.player
132,N/A,Hearthstone Heroes of Warcraft,April 22 2015,Medium Maturity,5000000 - 10000000,4.0 and up,Blizzard Entertainment, Inc.,Card,Blizzard Entertainment Inc.,https://play.google.com/store/apps/details?id=com.blizzard.wtcg.hearthstone,com.blizzard.wtcg.hearthstone
